City Perception at Home ID,City Perception at Home,City Perception at Work ID,City Perception at Work,City Perception Streets ID,City Perception Streets,City Perception at Public Transport ID,City Perception at Public Transport,Age Range ID,Age Range,Sex ID,Sex,Population
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,12,55 to 59 years,2,Mujer,3041
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,13,60 to 64 years,1,Hombre,1730
1,Segura,2,Insegura,9,No sabe / no Responde,2,Insegura,17,80 or more years,1,Hombre,4170
1,Segura,2,Insegura,9,No sabe / no Responde,3,No aplica,6,25 to 29 years,2,Mujer,1476
1,Segura,2,Insegura,9,No sabe / no Responde,3,No aplica,9,40 to 44 years,1,Hombre,98
1,Segura,2,Insegura,9,No sabe / no Responde,3,No aplica,9,40 to 44 years,2,Mujer,3731
1,Segura,2,Insegura,9,No sabe / no Responde,3,No aplica,10,45 to 49 years,1,Hombre,1946
1,Segura,2,Insegura,9,No sabe / no Responde,3,No aplica,11,50 to 54 years,2,Mujer,796
1,Segura,2,Insegura,9,No sabe / no Responde,9,No sabe / no Responde,7,30 to 34 years,1,Hombre,864
1,Segura,2,Insegura,9,No sabe / no Responde,9,No sabe / no Responde,11,50 to 54 years,1,Hombre,202
1,Segura,3,No aplica,1,Segura,1,Segura,4,15 to 19 years,1,Hombre,1409527
1,Segura,3,No aplica,1,Segura,1,Segura,4,15 to 19 years,2,Mujer,1099067
1,Segura,3,No aplica,1,Segura,1,Segura,5,20 to 24 years,1,Hombre,1361341
1,Segura,3,No aplica,1,Segura,1,Segura,5,20 to 24 years,2,Mujer,1420498
1,Segura,3,No aplica,1,Segura,1,Segura,6,25 to 29 years,1,Hombre,349690
1,Segura,3,No aplica,1,Segura,1,Segura,6,25 to 29 years,2,Mujer,1104875
1,Segura,3,No aplica,1,Segura,1,Segura,7,30 to 34 years,1,Hombre,204911
1,Segura,3,No aplica,1,Segura,1,Segura,7,30 to 34 years,2,Mujer,921216
1,Segura,3,No aplica,1,Segura,1,Segura,8,35 to 39 years,1,Hombre,119661
1,Segura,3,No aplica,1,Segura,1,Segura,8,35 to 39 years,2,Mujer,1019005
1,Segura,3,No aplica,1,Segura,1,Segura,9,40 to 44 years,1,Hombre,117270
1,Segura,3,No aplica,1,Segura,1,Segura,9,40 to 44 years,2,Mujer,1097649
1,Segura,3,No aplica,1,Segura,1,Segura,10,45 to 49 years,1,Hombre,204119
1,Segura,3,No aplica,1,Segura,1,Segura,10,45 to 49 years,2,Mujer,1296248
1,Segura,3,No aplica,1,Segura,1,Segura,11,50 to 54 years,1,Hombre,206601
1,Segura,3,No aplica,1,Segura,1,Segura,11,50 to 54 years,2,Mujer,1120483
1,Segura,3,No aplica,1,Segura,1,Segura,12,55 to 59 years,1,Hombre,314793
1,Segura,3,No aplica,1,Segura,1,Segura,12,55 to 59 years,2,Mujer,1113225
1,Segura,3,No aplica,1,Segura,1,Segura,13,60 to 64 years,1,Hombre,655426
1,Segura,3,No aplica,1,Segura,1,Segura,13,60 to 64 years,2,Mujer,1361154
1,Segura,3,No aplica,1,Segura,1,Segura,14,65 to 69 years,1,Hombre,701329
1,Segura,3,No aplica,1,Segura,1,Segura,14,65 to 69 years,2,Mujer,1361917
1,Segura,3,No aplica,1,Segura,1,Segura,15,70 to 74 years,1,Hombre,755789
1,Segura,3,No aplica,1,Segura,1,Segura,15,70 to 74 years,2,Mujer,1049592
1,Segura,3,No aplica,1,Segura,1,Segura,16,75 to 79 years,1,Hombre,408477
1,Segura,3,No aplica,1,Segura,1,Segura,16,75 to 79 years,2,Mujer,869003
1,Segura,3,No aplica,1,Segura,1,Segura,17,80 or more years,1,Hombre,614932
1,Segura,3,No aplica,1,Segura,1,Segura,17,80 or more years,2,Mujer,855216
1,Segura,3,No aplica,1,Segura,2,Insegura,4,15 to 19 years,1,Hombre,1070774
1,Segura,3,No aplica,1,Segura,2,Insegura,4,15 to 19 years,2,Mujer,1122815
1,Segura,3,No aplica,1,Segura,2,Insegura,5,20 to 24 years,1,Hombre,1167156
1,Segura,3,No aplica,1,Segura,2,Insegura,5,20 to 24 years,2,Mujer,2136043
1,Segura,3,No aplica,1,Segura,2,Insegura,6,25 to 29 years,1,Hombre,304462
1,Segura,3,No aplica,1,Segura,2,Insegura,6,25 to 29 years,2,Mujer,1161522
1,Segura,3,No aplica,1,Segura,2,Insegura,7,30 to 34 years,1,Hombre,117830
1,Segura,3,No aplica,1,Segura,2,Insegura,7,30 to 34 years,2,Mujer,1043975
1,Segura,3,No aplica,1,Segura,2,Insegura,8,35 to 39 years,1,Hombre,77557
1,Segura,3,No aplica,1,Segura,2,Insegura,8,35 to 39 years,2,Mujer,963248
1,Segura,3,No aplica,1,Segura,2,Insegura,9,40 to 44 years,1,Hombre,63274
1,Segura,3,No aplica,1,Segura,2,Insegura,9,40 to 44 years,2,Mujer,925552
1,Segura,3,No aplica,1,Segura,2,Insegura,10,45 to 49 years,1,Hombre,66462
1,Segura,3,No aplica,1,Segura,2,Insegura,10,45 to 49 years,2,Mujer,947841
1,Segura,3,No aplica,1,Segura,2,Insegura,11,50 to 54 years,1,Hombre,126406
1,Segura,3,No aplica,1,Segura,2,Insegura,11,50 to 54 years,2,Mujer,734312
1,Segura,3,No aplica,1,Segura,2,Insegura,12,55 to 59 years,1,Hombre,205711
1,Segura,3,No aplica,1,Segura,2,Insegura,12,55 to 59 years,2,Mujer,827230
1,Segura,3,No aplica,1,Segura,2,Insegura,13,60 to 64 years,1,Hombre,416961
1,Segura,3,No aplica,1,Segura,2,Insegura,13,60 to 64 years,2,Mujer,1164403
1,Segura,3,No aplica,1,Segura,2,Insegura,14,65 to 69 years,1,Hombre,478890
1,Segura,3,No aplica,1,Segura,2,Insegura,14,65 to 69 years,2,Mujer,855982
1,Segura,3,No aplica,1,Segura,2,Insegura,15,70 to 74 years,1,Hombre,307858
1,Segura,3,No aplica,1,Segura,2,Insegura,15,70 to 74 years,2,Mujer,625467
1,Segura,3,No aplica,1,Segura,2,Insegura,16,75 to 79 years,1,Hombre,235881
1,Segura,3,No aplica,1,Segura,2,Insegura,16,75 to 79 years,2,Mujer,405132
1,Segura,3,No aplica,1,Segura,2,Insegura,17,80 or more years,1,Hombre,217830
1,Segura,3,No aplica,1,Segura,2,Insegura,17,80 or more years,2,Mujer,328180
1,Segura,3,No aplica,1,Segura,3,No aplica,4,15 to 19 years,1,Hombre,179304
1,Segura,3,No aplica,1,Segura,3,No aplica,4,15 to 19 years,2,Mujer,282575
1,Segura,3,No aplica,1,Segura,3,No aplica,5,20 to 24 years,1,Hombre,381079
1,Segura,3,No aplica,1,Segura,3,No aplica,5,20 to 24 years,2,Mujer,353190
1,Segura,3,No aplica,1,Segura,3,No aplica,6,25 to 29 years,1,Hombre,102414
1,Segura,3,No aplica,1,Segura,3,No aplica,6,25 to 29 years,2,Mujer,387226
1,Segura,3,No aplica,1,Segura,3,No aplica,7,30 to 34 years,1,Hombre,48138
1,Segura,3,No aplica,1,Segura,3,No aplica,7,30 to 34 years,2,Mujer,611894
1,Segura,3,No aplica,1,Segura,3,No aplica,8,35 to 39 years,1,Hombre,50402
1,Segura,3,No aplica,1,Segura,3,No aplica,8,35 to 39 years,2,Mujer,495045
1,Segura,3,No aplica,1,Segura,3,No aplica,9,40 to 44 years,1,Hombre,44946
1,Segura,3,No aplica,1,Segura,3,No aplica,9,40 to 44 years,2,Mujer,604086
1,Segura,3,No aplica,1,Segura,3,No aplica,10,45 to 49 years,1,Hombre,46958
1,Segura,3,No aplica,1,Segura,3,No aplica,10,45 to 49 years,2,Mujer,569912
1,Segura,3,No aplica,1,Segura,3,No aplica,11,50 to 54 years,1,Hombre,131139
1,Segura,3,No aplica,1,Segura,3,No aplica,11,50 to 54 years,2,Mujer,588820
1,Segura,3,No aplica,1,Segura,3,No aplica,12,55 to 59 years,1,Hombre,175884
1,Segura,3,No aplica,1,Segura,3,No aplica,12,55 to 59 years,2,Mujer,898423
1,Segura,3,No aplica,1,Segura,3,No aplica,13,60 to 64 years,1,Hombre,491216
1,Segura,3,No aplica,1,Segura,3,No aplica,13,60 to 64 years,2,Mujer,943267
1,Segura,3,No aplica,1,Segura,3,No aplica,14,65 to 69 years,1,Hombre,454171
1,Segura,3,No aplica,1,Segura,3,No aplica,14,65 to 69 years,2,Mujer,706606
1,Segura,3,No aplica,1,Segura,3,No aplica,15,70 to 74 years,1,Hombre,483925
1,Segura,3,No aplica,1,Segura,3,No aplica,15,70 to 74 years,2,Mujer,829761
1,Segura,3,No aplica,1,Segura,3,No aplica,16,75 to 79 years,1,Hombre,339364
1,Segura,3,No aplica,1,Segura,3,No aplica,16,75 to 79 years,2,Mujer,891047
1,Segura,3,No aplica,1,Segura,3,No aplica,17,80 or more years,1,Hombre,655040
1,Segura,3,No aplica,1,Segura,3,No aplica,17,80 or more years,2,Mujer,1072836
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,4,15 to 19 years,2,Mujer,1373
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,5,20 to 24 years,2,Mujer,12231
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,6,25 to 29 years,1,Hombre,1759
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,6,25 to 29 years,2,Mujer,2077
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,7,30 to 34 years,2,Mujer,3593
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,9,40 to 44 years,2,Mujer,3129
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,10,45 to 49 years,2,Mujer,1303
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,11,50 to 54 years,1,Hombre,1113
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,11,50 to 54 years,2,Mujer,13547
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,12,55 to 59 years,1,Hombre,901
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,12,55 to 59 years,2,Mujer,15875
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,13,60 to 64 years,1,Hombre,2266
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,13,60 to 64 years,2,Mujer,11189
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,14,65 to 69 years,1,Hombre,1170
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,14,65 to 69 years,2,Mujer,16985
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,15,70 to 74 years,1,Hombre,4879
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,15,70 to 74 years,2,Mujer,6138
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,16,75 to 79 years,1,Hombre,7804
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,16,75 to 79 years,2,Mujer,19344
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,17,80 or more years,1,Hombre,5528
1,Segura,3,No aplica,1,Segura,9,No sabe / no Responde,17,80 or more years,2,Mujer,18186
1,Segura,3,No aplica,2,Insegura,1,Segura,4,15 to 19 years,1,Hombre,327987
1,Segura,3,No aplica,2,Insegura,1,Segura,4,15 to 19 years,2,Mujer,497861
1,Segura,3,No aplica,2,Insegura,1,Segura,5,20 to 24 years,1,Hombre,326277
1,Segura,3,No aplica,2,Insegura,1,Segura,5,20 to 24 years,2,Mujer,563215
1,Segura,3,No aplica,2,Insegura,1,Segura,6,25 to 29 years,1,Hombre,110215
1,Segura,3,No aplica,2,Insegura,1,Segura,6,25 to 29 years,2,Mujer,579688
1,Segura,3,No aplica,2,Insegura,1,Segura,7,30 to 34 years,1,Hombre,50648
1,Segura,3,No aplica,2,Insegura,1,Segura,7,30 to 34 years,2,Mujer,381112
1,Segura,3,No aplica,2,Insegura,1,Segura,8,35 to 39 years,1,Hombre,27334
1,Segura,3,No aplica,2,Insegura,1,Segura,8,35 to 39 years,2,Mujer,462772
1,Segura,3,No aplica,2,Insegura,1,Segura,9,40 to 44 years,1,Hombre,50388
1,Segura,3,No aplica,2,Insegura,1,Segura,9,40 to 44 years,2,Mujer,424358
1,Segura,3,No aplica,2,Insegura,1,Segura,10,45 to 49 years,1,Hombre,46714
1,Segura,3,No aplica,2,Insegura,1,Segura,10,45 to 49 years,2,Mujer,460474
1,Segura,3,No aplica,2,Insegura,1,Segura,11,50 to 54 years,1,Hombre,42686
1,Segura,3,No aplica,2,Insegura,1,Segura,11,50 to 54 years,2,Mujer,379868
1,Segura,3,No aplica,2,Insegura,1,Segura,12,55 to 59 years,1,Hombre,55298
1,Segura,3,No aplica,2,Insegura,1,Segura,12,55 to 59 years,2,Mujer,391416
1,Segura,3,No aplica,2,Insegura,1,Segura,13,60 to 64 years,1,Hombre,171095
1,Segura,3,No aplica,2,Insegura,1,Segura,13,60 to 64 years,2,Mujer,380727
1,Segura,3,No aplica,2,Insegura,1,Segura,14,65 to 69 years,1,Hombre,145697
1,Segura,3,No aplica,2,Insegura,1,Segura,14,65 to 69 years,2,Mujer,377035
1,Segura,3,No aplica,2,Insegura,1,Segura,15,70 to 74 years,1,Hombre,166896
1,Segura,3,No aplica,2,Insegura,1,Segura,15,70 to 74 years,2,Mujer,301107
1,Segura,3,No aplica,2,Insegura,1,Segura,16,75 to 79 years,1,Hombre,87147
1,Segura,3,No aplica,2,Insegura,1,Segura,16,75 to 79 years,2,Mujer,206876
1,Segura,3,No aplica,2,Insegura,1,Segura,17,80 or more years,1,Hombre,156192
1,Segura,3,No aplica,2,Insegura,1,Segura,17,80 or more years,2,Mujer,233880
1,Segura,3,No aplica,2,Insegura,2,Insegura,4,15 to 19 years,1,Hombre,1356437
1,Segura,3,No aplica,2,Insegura,2,Insegura,4,15 to 19 years,2,Mujer,3110018
1,Segura,3,No aplica,2,Insegura,2,Insegura,5,20 to 24 years,1,Hombre,1961768
1,Segura,3,No aplica,2,Insegura,2,Insegura,5,20 to 24 years,2,Mujer,5152835
1,Segura,3,No aplica,2,Insegura,2,Insegura,6,25 to 29 years,1,Hombre,603549
1,Segura,3,No aplica,2,Insegura,2,Insegura,6,25 to 29 years,2,Mujer,3229370
1,Segura,3,No aplica,2,Insegura,2,Insegura,7,30 to 34 years,1,Hombre,276213
1,Segura,3,No aplica,2,Insegura,2,Insegura,7,30 to 34 years,2,Mujer,2227755
1,Segura,3,No aplica,2,Insegura,2,Insegura,8,35 to 39 years,1,Hombre,275309
1,Segura,3,No aplica,2,Insegura,2,Insegura,8,35 to 39 years,2,Mujer,2201645
1,Segura,3,No aplica,2,Insegura,2,Insegura,9,40 to 44 years,1,Hombre,223983
1,Segura,3,No aplica,2,Insegura,2,Insegura,9,40 to 44 years,2,Mujer,2341407
1,Segura,3,No aplica,2,Insegura,2,Insegura,10,45 to 49 years,1,Hombre,183481
1,Segura,3,No aplica,2,Insegura,2,Insegura,10,45 to 49 years,2,Mujer,2158845
1,Segura,3,No aplica,2,Insegura,2,Insegura,11,50 to 54 years,1,Hombre,305962
1,Segura,3,No aplica,2,Insegura,2,Insegura,11,50 to 54 years,2,Mujer,2418646
1,Segura,3,No aplica,2,Insegura,2,Insegura,12,55 to 59 years,1,Hombre,515867
1,Segura,3,No aplica,2,Insegura,2,Insegura,12,55 to 59 years,2,Mujer,2400717
1,Segura,3,No aplica,2,Insegura,2,Insegura,13,60 to 64 years,1,Hombre,895988
1,Segura,3,No aplica,2,Insegura,2,Insegura,13,60 to 64 years,2,Mujer,2536066
1,Segura,3,No aplica,2,Insegura,2,Insegura,14,65 to 69 years,1,Hombre,770760
1,Segura,3,No aplica,2,Insegura,2,Insegura,14,65 to 69 years,2,Mujer,1990306
1,Segura,3,No aplica,2,Insegura,2,Insegura,15,70 to 74 years,1,Hombre,929531
1,Segura,3,No aplica,2,Insegura,2,Insegura,15,70 to 74 years,2,Mujer,1281236
1,Segura,3,No aplica,2,Insegura,2,Insegura,16,75 to 79 years,1,Hombre,471852
1,Segura,3,No aplica,2,Insegura,2,Insegura,16,75 to 79 years,2,Mujer,838488
1,Segura,3,No aplica,2,Insegura,2,Insegura,17,80 or more years,1,Hombre,535516
1,Segura,3,No aplica,2,Insegura,2,Insegura,17,80 or more years,2,Mujer,941935
1,Segura,3,No aplica,2,Insegura,3,No aplica,4,15 to 19 years,1,Hombre,81101
1,Segura,3,No aplica,2,Insegura,3,No aplica,4,15 to 19 years,2,Mujer,240811
1,Segura,3,No aplica,2,Insegura,3,No aplica,5,20 to 24 years,1,Hombre,102973
1,Segura,3,No aplica,2,Insegura,3,No aplica,5,20 to 24 years,2,Mujer,372131
1,Segura,3,No aplica,2,Insegura,3,No aplica,6,25 to 29 years,1,Hombre,27141
1,Segura,3,No aplica,2,Insegura,3,No aplica,6,25 to 29 years,2,Mujer,397836
1,Segura,3,No aplica,2,Insegura,3,No aplica,7,30 to 34 years,1,Hombre,37637
1,Segura,3,No aplica,2,Insegura,3,No aplica,7,30 to 34 years,2,Mujer,485097
1,Segura,3,No aplica,2,Insegura,3,No aplica,8,35 to 39 years,1,Hombre,19667
1,Segura,3,No aplica,2,Insegura,3,No aplica,8,35 to 39 years,2,Mujer,485719
1,Segura,3,No aplica,2,Insegura,3,No aplica,9,40 to 44 years,1,Hombre,19774
1,Segura,3,No aplica,2,Insegura,3,No aplica,9,40 to 44 years,2,Mujer,618294
1,Segura,3,No aplica,2,Insegura,3,No aplica,10,45 to 49 years,1,Hombre,71572
1,Segura,3,No aplica,2,Insegura,3,No aplica,10,45 to 49 years,2,Mujer,496960
1,Segura,3,No aplica,2,Insegura,3,No aplica,11,50 to 54 years,1,Hombre,77766
1,Segura,3,No aplica,2,Insegura,3,No aplica,11,50 to 54 years,2,Mujer,477466
1,Segura,3,No aplica,2,Insegura,3,No aplica,12,55 to 59 years,1,Hombre,129853
1,Segura,3,No aplica,2,Insegura,3,No aplica,12,55 to 59 years,2,Mujer,723482
1,Segura,3,No aplica,2,Insegura,3,No aplica,13,60 to 64 years,1,Hombre,365250
1,Segura,3,No aplica,2,Insegura,3,No aplica,13,60 to 64 years,2,Mujer,754800
1,Segura,3,No aplica,2,Insegura,3,No aplica,14,65 to 69 years,1,Hombre,255630
1,Segura,3,No aplica,2,Insegura,3,No aplica,14,65 to 69 years,2,Mujer,620960
1,Segura,3,No aplica,2,Insegura,3,No aplica,15,70 to 74 years,1,Hombre,333778
1,Segura,3,No aplica,2,Insegura,3,No aplica,15,70 to 74 years,2,Mujer,619660
1,Segura,3,No aplica,2,Insegura,3,No aplica,16,75 to 79 years,1,Hombre,198616
1,Segura,3,No aplica,2,Insegura,3,No aplica,16,75 to 79 years,2,Mujer,486042
1,Segura,3,No aplica,2,Insegura,3,No aplica,17,80 or more years,1,Hombre,291432
1,Segura,3,No aplica,2,Insegura,3,No aplica,17,80 or more years,2,Mujer,646468
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,5,20 to 24 years,2,Mujer,7688
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,6,25 to 29 years,2,Mujer,8937
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,7,30 to 34 years,1,Hombre,907
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,7,30 to 34 years,2,Mujer,759
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,8,35 to 39 years,2,Mujer,886
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,9,40 to 44 years,2,Mujer,1011
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,11,50 to 54 years,1,Hombre,1610
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,11,50 to 54 years,2,Mujer,2204
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,12,55 to 59 years,2,Mujer,3345
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,13,60 to 64 years,1,Hombre,6158
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,13,60 to 64 years,2,Mujer,4341
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,14,65 to 69 years,1,Hombre,2981
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,14,65 to 69 years,2,Mujer,1855
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,15,70 to 74 years,1,Hombre,3088
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,15,70 to 74 years,2,Mujer,7304
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,16,75 to 79 years,1,Hombre,9894
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,16,75 to 79 years,2,Mujer,15757
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,17,80 or more years,1,Hombre,697
1,Segura,3,No aplica,2,Insegura,9,No sabe / no Responde,17,80 or more years,2,Mujer,4817
1,Segura,3,No aplica,3,No aplica,1,Segura,4,15 to 19 years,1,Hombre,5273
1,Segura,3,No aplica,3,No aplica,1,Segura,4,15 to 19 years,2,Mujer,3398
1,Segura,3,No aplica,3,No aplica,1,Segura,6,25 to 29 years,2,Mujer,5486
1,Segura,3,No aplica,3,No aplica,1,Segura,7,30 to 34 years,1,Hombre,3345
1,Segura,3,No aplica,3,No aplica,1,Segura,7,30 to 34 years,2,Mujer,5048
1,Segura,3,No aplica,3,No aplica,1,Segura,8,35 to 39 years,2,Mujer,1942
1,Segura,3,No aplica,3,No aplica,1,Segura,9,40 to 44 years,1,Hombre,1339
1,Segura,3,No aplica,3,No aplica,1,Segura,9,40 to 44 years,2,Mujer,3514
1,Segura,3,No aplica,3,No aplica,1,Segura,10,45 to 49 years,2,Mujer,14986
1,Segura,3,No aplica,3,No aplica,1,Segura,11,50 to 54 years,1,Hombre,6702
1,Segura,3,No aplica,3,No aplica,1,Segura,11,50 to 54 years,2,Mujer,12908
1,Segura,3,No aplica,3,No aplica,1,Segura,12,55 to 59 years,1,Hombre,9362
1,Segura,3,No aplica,3,No aplica,1,Segura,12,55 to 59 years,2,Mujer,5374
1,Segura,3,No aplica,3,No aplica,1,Segura,13,60 to 64 years,1,Hombre,2500
1,Segura,3,No aplica,3,No aplica,1,Segura,13,60 to 64 years,2,Mujer,19227
1,Segura,3,No aplica,3,No aplica,1,Segura,14,65 to 69 years,1,Hombre,4783
1,Segura,3,No aplica,3,No aplica,1,Segura,14,65 to 69 years,2,Mujer,28695
1,Segura,3,No aplica,3,No aplica,1,Segura,15,70 to 74 years,1,Hombre,22884
1,Segura,3,No aplica,3,No aplica,1,Segura,15,70 to 74 years,2,Mujer,32122
1,Segura,3,No aplica,3,No aplica,1,Segura,16,75 to 79 years,1,Hombre,22094
1,Segura,3,No aplica,3,No aplica,1,Segura,16,75 to 79 years,2,Mujer,28771
1,Segura,3,No aplica,3,No aplica,1,Segura,17,80 or more years,1,Hombre,34481
1,Segura,3,No aplica,3,No aplica,1,Segura,17,80 or more years,2,Mujer,53733
1,Segura,3,No aplica,3,No aplica,2,Insegura,4,15 to 19 years,2,Mujer,2818
1,Segura,3,No aplica,3,No aplica,2,Insegura,5,20 to 24 years,1,Hombre,8745
1,Segura,3,No aplica,3,No aplica,2,Insegura,5,20 to 24 years,2,Mujer,29286
1,Segura,3,No aplica,3,No aplica,2,Insegura,6,25 to 29 years,1,Hombre,4656
1,Segura,3,No aplica,3,No aplica,2,Insegura,6,25 to 29 years,2,Mujer,13713
1,Segura,3,No aplica,3,No aplica,2,Insegura,7,30 to 34 years,1,Hombre,344
1,Segura,3,No aplica,3,No aplica,2,Insegura,7,30 to 34 years,2,Mujer,715
1,Segura,3,No aplica,3,No aplica,2,Insegura,8,35 to 39 years,1,Hombre,6871
1,Segura,3,No aplica,3,No aplica,2,Insegura,8,35 to 39 years,2,Mujer,10116
1,Segura,3,No aplica,3,No aplica,2,Insegura,9,40 to 44 years,1,Hombre,9762
1,Segura,3,No aplica,3,No aplica,2,Insegura,9,40 to 44 years,2,Mujer,11869
1,Segura,3,No aplica,3,No aplica,2,Insegura,10,45 to 49 years,1,Hombre,1069
1,Segura,3,No aplica,3,No aplica,2,Insegura,10,45 to 49 years,2,Mujer,3341
1,Segura,3,No aplica,3,No aplica,2,Insegura,11,50 to 54 years,1,Hombre,2867
1,Segura,3,No aplica,3,No aplica,2,Insegura,11,50 to 54 years,2,Mujer,22843
1,Segura,3,No aplica,3,No aplica,2,Insegura,12,55 to 59 years,1,Hombre,514
1,Segura,3,No aplica,3,No aplica,2,Insegura,12,55 to 59 years,2,Mujer,35099
1,Segura,3,No aplica,3,No aplica,2,Insegura,13,60 to 64 years,1,Hombre,18807
1,Segura,3,No aplica,3,No aplica,2,Insegura,13,60 to 64 years,2,Mujer,2939
1,Segura,3,No aplica,3,No aplica,2,Insegura,14,65 to 69 years,1,Hombre,14271
1,Segura,3,No aplica,3,No aplica,2,Insegura,14,65 to 69 years,2,Mujer,23025
1,Segura,3,No aplica,3,No aplica,2,Insegura,15,70 to 74 years,1,Hombre,16741
1,Segura,3,No aplica,3,No aplica,2,Insegura,15,70 to 74 years,2,Mujer,43221
1,Segura,3,No aplica,3,No aplica,2,Insegura,16,75 to 79 years,1,Hombre,11071
1,Segura,3,No aplica,3,No aplica,2,Insegura,16,75 to 79 years,2,Mujer,30312
1,Segura,3,No aplica,3,No aplica,2,Insegura,17,80 or more years,1,Hombre,38334
1,Segura,3,No aplica,3,No aplica,2,Insegura,17,80 or more years,2,Mujer,59460
1,Segura,3,No aplica,3,No aplica,3,No aplica,4,15 to 19 years,2,Mujer,6443
1,Segura,3,No aplica,3,No aplica,3,No aplica,5,20 to 24 years,2,Mujer,4877
1,Segura,3,No aplica,3,No aplica,3,No aplica,6,25 to 29 years,1,Hombre,8961
1,Segura,3,No aplica,3,No aplica,3,No aplica,6,25 to 29 years,2,Mujer,8331
1,Segura,3,No aplica,3,No aplica,3,No aplica,7,30 to 34 years,1,Hombre,1699
1,Segura,3,No aplica,3,No aplica,3,No aplica,7,30 to 34 years,2,Mujer,5880
1,Segura,3,No aplica,3,No aplica,3,No aplica,8,35 to 39 years,1,Hombre,1732
1,Segura,3,No aplica,3,No aplica,3,No aplica,8,35 to 39 years,2,Mujer,10537
1,Segura,3,No aplica,3,No aplica,3,No aplica,9,40 to 44 years,1,Hombre,1479
1,Segura,3,No aplica,3,No aplica,3,No aplica,9,40 to 44 years,2,Mujer,8006
1,Segura,3,No aplica,3,No aplica,3,No aplica,10,45 to 49 years,1,Hombre,9858
1,Segura,3,No aplica,3,No aplica,3,No aplica,10,45 to 49 years,2,Mujer,26292
1,Segura,3,No aplica,3,No aplica,3,No aplica,11,50 to 54 years,1,Hombre,11883
1,Segura,3,No aplica,3,No aplica,3,No aplica,11,50 to 54 years,2,Mujer,22037
1,Segura,3,No aplica,3,No aplica,3,No aplica,12,55 to 59 years,1,Hombre,27805
1,Segura,3,No aplica,3,No aplica,3,No aplica,12,55 to 59 years,2,Mujer,98996
1,Segura,3,No aplica,3,No aplica,3,No aplica,13,60 to 64 years,1,Hombre,42354
1,Segura,3,No aplica,3,No aplica,3,No aplica,13,60 to 64 years,2,Mujer,87819
1,Segura,3,No aplica,3,No aplica,3,No aplica,14,65 to 69 years,1,Hombre,33075
1,Segura,3,No aplica,3,No aplica,3,No aplica,14,65 to 69 years,2,Mujer,235050
1,Segura,3,No aplica,3,No aplica,3,No aplica,15,70 to 74 years,1,Hombre,76443
1,Segura,3,No aplica,3,No aplica,3,No aplica,15,70 to 74 years,2,Mujer,147201
1,Segura,3,No aplica,3,No aplica,3,No aplica,16,75 to 79 years,1,Hombre,74199
1,Segura,3,No aplica,3,No aplica,3,No aplica,16,75 to 79 years,2,Mujer,236119
1,Segura,3,No aplica,3,No aplica,3,No aplica,17,80 or more years,1,Hombre,221407
1,Segura,3,No aplica,3,No aplica,3,No aplica,17,80 or more years,2,Mujer,493561
